Sendungsnummer,length_cm,width_cm,height_cm,weight_in_g,fragile,perishable,house_number,street,post_code,city,date
1270,233,27,10,2400,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1271,28,18,8,670,1,0,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1272,87,214,133,460,0,1,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1273,81,18,15,430,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1274,31,16,42,1420,0,1,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
1275,45,61,79,8020,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1276,34,129,66,4830,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1277,38,39,85,8420,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1278,54,80,25,320,0,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1279,75,22,21,1090,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1280,122,72,8,1200,0,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1281,84,44,19,680,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1282,27,270,46,1720,1,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1283,179,144,98,24530,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1284,56,233,2,1540,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1285,53,14,120,13180,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1286,34,120,8,2530,0,0,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1287,97,7,59,1140,0,1,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1288,153,258,79,17750,0,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1289,67,87,150,890,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1290,90,135,40,11600,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1291,56,126,56,470,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1292,229,47,1,2270,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1293,35,74,103,1390,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1294,95,139,89,2660,1,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1295,66,109,124,1380,0,0,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1296,128,93,24,14210,0,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1297,204,71,45,2360,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1298,89,120,48,170,1,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1299,158,67,58,350,1,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1300,54,78,143,4500,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1301,90,64,55,750,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1302,49,48,51,1390,0,1,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1303,14,159,11,780,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1304,113,131,39,790,0,0,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1305,145,68,2,1630,0,0,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1306,155,88,42,3170,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
1307,68,47,79,1970,1,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1308,64,128,83,1140,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1309,79,84,31,8050,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1310,171,58,11,1540,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1311,122,89,11,1920,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1312,170,132,113,17660,1,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1313,113,107,93,13510,0,1,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1314,17,85,33,560,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1315,117,119,25,2060,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1316,83,54,73,90,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1317,137,73,25,2030,0,1,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1318,118,146,98,18190,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1319,137,127,119,6810,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1320,179,45,9,4410,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
1321,191,62,44,1310,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1322,157,132,45,390,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1323,97,57,6,180,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1324,36,7,126,200,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1325,107,126,97,7750,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1326,102,64,14,2030,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1327,182,59,35,1720,0,1,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1328,156,225,36,1010,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1329,36,88,127,540,0,1,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1330,99,136,41,4690,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1331,118,16,28,2270,0,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1332,27,126,128,4760,0,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1333,75,78,67,1060,0,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1334,246,144,47,700,0,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1335,55,120,6,3830,0,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1336,117,107,140,1160,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
1337,69,134,46,800,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1338,177,90,114,1570,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1339,97,132,139,23350,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1340,65,30,120,7250,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1341,150,15,129,10320,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1342,55,145,116,7290,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1343,216,30,121,1120,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
1344,159,121,134,1630,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1345,243,23,217,410,1,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1346,16,56,108,2560,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1347,82,19,34,1330,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1348,215,80,136,12590,0,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1349,178,152,107,19820,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1350,272,150,174,28900,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1351,91,52,20,560,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1352,80,138,18,1360,1,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1353,165,84,111,19500,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1354,92,67,138,890,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1355,153,58,49,590,1,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1356,156,18,55,3770,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1357,28,63,12,4440,0,1,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1358,26,267,130,4060,1,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1359,13,130,219,730,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1360,42,132,15,1770,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1361,63,91,2,3970,0,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1362,135,14,124,18020,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1363,145,130,117,21160,0,1,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1364,21,49,125,2680,0,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1365,141,24,128,2420,0,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1366,33,15,32,4660,1,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1367,126,45,18,2450,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1368,105,259,171,27280,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1369,53,10,11,460,0,1,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1370,67,44,28,1810,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
1371,58,116,88,1530,0,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1372,37,120,8,4060,1,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1373,138,112,179,1590,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
1374,68,156,26,12550,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1375,25,117,21,320,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1376,159,130,132,17290,0,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1377,148,14,46,1550,0,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1378,126,128,55,4970,0,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1379,45,38,78,590,0,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1380,64,57,174,570,0,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1381,168,235,103,4300,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1382,34,64,129,1540,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1383,87,137,55,1710,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1384,220,53,10,2320,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
1385,144,146,137,19280,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1386,176,145,80,17690,1,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1387,269,91,27,3010,1,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1388,98,22,1,3240,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1389,22,67,4,2450,1,0,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1390,60,47,76,1180,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1391,60,45,45,260,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1392,52,151,27,4810,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1393,55,13,67,110,0,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1394,26,98,131,1890,0,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1395,35,30,127,6120,0,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1396,96,89,98,5900,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1397,67,103,59,1630,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1398,47,133,103,1970,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
1399,174,267,76,20260,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1400,68,93,97,1870,1,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1401,172,120,108,17000,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1402,151,155,182,2170,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1403,13,65,40,1450,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1404,90,91,47,1740,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1405,153,149,136,17530,0,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1406,276,29,46,2350,0,1,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1407,92,14,36,9630,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1408,50,82,36,1910,1,1,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1409,10,86,137,3600,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1410,83,81,11,1690,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1411,82,131,25,2780,0,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1412,127,40,72,110,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1413,98,231,107,1830,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1414,23,41,62,2370,1,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1415,28,75,66,850,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1416,132,20,48,390,0,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1417,139,57,69,3310,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1418,207,87,148,2340,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1419,147,59,60,180,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1420,73,87,37,450,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1421,138,40,42,2320,0,1,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
1422,66,95,94,790,0,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1423,70,58,138,1970,1,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1424,29,149,2,5510,0,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1425,74,123,65,14470,1,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1426,49,94,138,1920,1,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1427,129,125,29,2240,0,1,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1428,87,72,68,1540,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1429,49,27,26,250,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1430,131,11,132,17380,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1431,73,108,198,1090,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1432,52,110,218,2480,1,1,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
1433,27,28,45,3760,0,1,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1434,16,86,140,3690,0,0,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1435,147,126,114,1150,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1436,84,230,24,2340,0,0,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1437,91,42,207,830,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1438,60,68,117,1230,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1439,40,34,187,1360,0,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1440,60,113,136,880,1,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1441,53,226,49,80,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1442,162,16,37,1540,0,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1443,40,36,2,2140,0,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1444,76,51,57,3150,0,0,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1445,61,153,19,340,0,1,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1446,281,98,1,4310,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1447,147,137,130,21150,0,0,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1448,149,158,89,24210,0,1,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1449,133,142,75,1830,0,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1450,28,156,104,2130,0,1,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1451,17,121,94,1810,0,1,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1452,32,74,74,10430,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1453,93,34,23,200,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1454,73,53,132,1530,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1455,132,104,133,17190,0,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1456,19,134,78,2490,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1457,77,46,135,490,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1458,107,143,36,2350,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1459,128,101,14,1600,0,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1460,91,124,203,3210,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1461,116,45,49,570,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1462,56,13,3,1960,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1463,68,85,37,1480,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1464,31,6,25,4680,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1465,160,149,137,16290,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1466,56,67,42,4430,0,1,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1467,39,150,67,1910,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1468,83,150,36,1300,1,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1469,71,135,11,1710,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1470,54,18,93,1800,0,1,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1471,40,136,60,2980,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1472,97,114,18,920,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1473,151,22,210,2650,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1474,35,146,134,290,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1475,156,15,6,5850,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1476,49,24,134,1590,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1477,102,7,111,1800,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
1478,65,69,6,2980,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1479,85,43,6,10320,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1480,75,87,128,880,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1481,256,25,64,590,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
1482,48,61,177,2480,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
1483,166,69,47,14080,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
1484,149,45,6,7810,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1485,153,74,97,3260,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1486,19,98,24,1870,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1487,186,196,127,3540,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1488,37,135,47,1370,0,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1489,32,149,59,2410,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1490,142,153,91,23960,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1491,13,51,68,1970,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1492,151,142,99,15050,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1493,21,84,40,640,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
1494,74,46,69,2230,1,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1495,183,77,78,190,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1496,242,18,123,850,1,1,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1497,51,79,67,1770,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1498,68,146,21,8760,1,1,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1499,237,41,71,2060,1,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
1500,30,71,106,3470,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1501,112,199,32,180,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1502,118,133,66,12820,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1503,34,114,130,4600,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1504,49,50,35,2230,0,1,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1505,158,101,13,870,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
1506,35,158,38,4670,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1507,61,48,20,820,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1508,87,61,2,170,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1509,30,95,93,3930,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
1510,128,35,60,13080,0,0,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1511,181,141,99,17910,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1512,54,62,70,1710,1,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1513,254,102,20,430,0,0,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1514,162,92,82,110,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1515,140,30,39,4260,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1516,10,97,45,3950,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
1517,11,187,17,3120,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1518,154,32,51,2320,0,1,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1519,77,17,77,7340,0,0,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1520,47,101,69,2930,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1521,167,258,29,5590,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1522,174,111,122,15540,0,0,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1523,170,109,50,950,0,1,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1524,86,177,40,2120,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
1525,134,57,136,60,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
